Wall time,Step,Value
1629508998.5948577,709,1106.0
1629509406.5674663,710,1104.0
1629509820.2927341,711,1103.0
1629510232.5654602,712,1059.0
1629510654.8439107,713,1133.0
1629511088.2458084,714,1084.0
1629511534.9393675,715,1105.0
1629511976.3230011,716,1088.0
1629512465.7149878,717,1120.0
1629512898.8525317,718,1100.0
1629513307.38927,719,1111.0
1629513707.938321,720,1096.0
1629514114.8555999,721,1086.0
1629514536.388771,722,1111.0
1629514957.4668334,723,1089.0
1629515368.985604,724,1112.0
1629515788.271777,725,1108.0
1629516201.209674,726,1094.0
1629516607.1288002,727,1106.0
1629517021.4967866,728,1063.0
1629517441.1490948,729,1113.0
1629517847.2852604,730,1117.0
1629518244.319047,731,1066.0
1629518662.5700638,732,1123.0
1629519098.91792,733,1111.0
1629519518.136317,734,1077.0
1629519918.004672,735,1116.0
1629520305.3484826,736,1086.0
1629520712.6795957,737,1107.0
1629521134.4559042,738,1113.0
1629521533.6068435,739,1074.0
1629521965.313973,740,1115.0
1629522368.1401184,741,1105.0
1629522790.2551436,742,1101.0
1629523203.713668,743,1091.0
1629523622.0652175,744,1109.0
1629524043.2807133,745,1076.0
1629524445.1923785,746,1128.0
1629524845.2122784,747,1088.0
1629525258.626324,748,1104.0
1629525666.9928253,749,1090.0
1629526085.291404,750,1073.0
1629526520.8340588,751,1111.0
1629526950.0863082,752,1088.0
1629527403.722403,753,1115.0
1629527833.2648418,754,1107.0
1629528247.4536033,755,1115.0
1629528651.381607,756,1102.0
1629529076.983955,757,1103.0
1629529476.4005542,758,1074.0
1629529874.0034494,759,1111.0
1629530297.5255716,760,1112.0
1629530704.0812998,761,1092.0
1629531085.0954325,762,1084.0
1629531496.9179692,763,1123.0
1629531901.4319835,764,1101.0
1629532313.2069836,765,1086.0
1629532726.541147,766,1088.0
1629533140.601988,767,1073.0
1629533551.9070585,768,1129.0
1629533970.9110472,769,1104.0
1629534399.5476394,770,1098.0
1629534787.2703688,771,1097.0
1629535192.1715536,772,1097.0
1629535579.1357143,773,1108.0
1629535983.1185298,774,1100.0
1629536375.8398411,775,1115.0
1629536753.807466,776,1092.0
1629537165.104206,777,1104.0
1629537572.9721828,778,1090.0
1629537988.0827,779,1091.0
1629538407.9652922,780,1122.0
1629538807.97203,781,1079.0
1629539231.495221,782,1095.0
1629539671.7967083,783,1114.0
1629540101.0943708,784,1095.0
1629540511.3459463,785,1069.0
1629540961.0998592,786,1162.0
1629541384.9858618,787,1078.0
1629541789.9307573,788,1083.0
1629542211.6977525,789,1101.0
1629542638.5890877,790,1112.0
1629543054.043956,791,1112.0
1629543469.2970896,792,1071.0
1629543903.1506245,793,1094.0
1629544316.7118275,794,1104.0
1629544751.41697,795,1106.0
1629545152.0303965,796,1098.0
1629545566.3535373,797,1126.0
1629545995.460017,798,1065.0
1629546436.6843226,799,1116.0
